x,y,z
12,70,37.2028274536
12,71,35.2664299011
12,72,34.5540161133
12,73,27.3989105225
12,74,24.3233280182
12,75,21.6097297668
12,76,20.7002773285
12,77,17.1017150879
12,78,7.24880027771
12,79,7.24880027771
12,80,5.18799686432
12,81,12.7409515381
12,82,5.18800020218
12,83,5.18800020218
12,84,5.18800020218
12,85,5.18800020218
12,86,13.1085128784
12,87,27.8130092621
12,88,46.5925865173
12,89,60.173915863
12,90,69.2965545654
12,91,72.3487319946
12,92,70.9934997559
12,93,69.2073669434
12,94,71.7383880615
12,95,73.675453186
13,0,226.761276245
13,1,225.352035522
13,2,131.50642395
13,3,135.60836792
13,4,177.989471436
13,5,131.812637329
13,6,81.6802825928
13,7,62.1594734192
13,8,34.0184822083
13,9,-10.3066644669
13,10,-26.2713432312
13,11,-29.0079116821
13,12,-63.7022438049
13,13,-93.8210983276
13,14,-91.2886581421
13,15,-92.1814880371
13,16,-84.5497665405
13,17,-74.3499984741
13,18,-59.512298584
13,19,-50.3788490295
13,20,-49.886177063
13,21,-48.3997116089
13,22,-45.1429176331
13,23,-40.5816116333
13,24,-40.6939620972
13,25,-29.4322719574
13,26,-21.0263195038
13,27,-13.4822559357
13,28,-15.8440446854
13,29,-15.7816133499
13,30,-15.7063770294
13,31,-14.9157657623
13,32,-9.70275402069
13,33,-0.183320388198
13,34,0.139731153846
13,35,69.4465484619
13,36,87.1002655029
13,37,74.4170303345
13,38,81.1562805176
13,39,86.0838470459
13,40,82.219078064
13,41,66.081489563
13,42,64.8202209473
13,43,59.5491905212
13,44,46.9971466064
13,45,40.7785606384
13,46,38.6115837097
13,47,47.2254905701
13,48,38.585849762
13,49,44.8966178894
13,50,41.6692848206
13,51,36.0891876221
13,52,41.0747108459
13,53,45.6201515198
13,54,49.4509315491
13,55,54.7610549927
13,56,56.3144645691
13,57,55.3673782349
13,58,51.2020721436
13,59,47.7637557983
13,60,48.6463890076
13,61,48.6781616211
13,62,49.7036552429
13,63,57.1597518921
13,64,57.7681121826
13,65,53.8573646545
13,66,54.3779525757
13,67,53.1221351624
13,68,46.4107093811
13,69,41.1152496338
13,70,35.4712905884
13,71,31.0454044342
13,72,36.4055557251
13,73,32.8587913513
13,74,29.7516708374
13,75,23.1565189362
13,76,22.3197612762
13,77,21.5630569458
13,78,7.24880027771
13,79,7.24880027771
13,80,6.98018932343
13,81,7.91562223434
13,82,13.5182533264
13,83,5.18800020218
13,84,5.18800020218
13,85,5.18800020218
13,86,7.92480134964
13,87,14.3341093063
13,88,28.5933837891
13,89,41.2689933777
13,90,54.0325469971
13,91,65.1181030273
13,92,69.6134414673
13,93,62.4934959412
13,94,70.05027771
13,95,73.072013855
14,0,181.067825317
14,1,153.674118042
14,2,108.120384216
14,3,72.4319839478
14,4,108.605857849
14,5,148.503479004
14,6,124.006530762
14,7,48.8925209045
14,8,1.75733816624
14,9,-20.1096782684
14,10,-40.988494873
14,11,-52.8862342834
14,12,-79.2258529663
14,13,-99.0558166504
14,14,-101.338684082
14,15,-98.8763122559
14,16,-84.0889587402
14,17,-70.8990707397
14,18,-61.6977005005
14,19,-53.6472511292
14,20,-50.4111061096
14,21,-49.8885231018
14,22,-49.1868400574
14,23,-41.5381011963
14,24,-35.8857536316
14,25,-25.1449069977
14,26,-16.4957313538
14,27,-12.8552846909
14,28,-15.1549501419
14,29,-14.9790353775
14,30,-15.4811382294
14,31,-12.4123802185
14,32,-8.64004325867
14,33,-0.56194382906
14,34,3.91342878342
14,35,66.2826309204
14,36,74.3879241943
14,37,73.2501754761
14,38,74.2633743286
14,39,75.6909179688
14,40,77.7739486694
14,41,68.7809753418
14,42,66.1642608643
14,43,62.3004989624
14,44,48.5797920227
14,45,40.2003135681
14,46,41.6712150574
14,47,39.6730308533
14,48,43.2744255066
14,49,39.8375701904
14,50,44.8149414062
14,51,44.9619750977
14,52,47.5722808838
14,53,54.0187568665
14,54,59.3389167786
14,55,63.7871665955
14,56,65.5389099121
14,57,67.0249786377
14,58,61.9530448914
14,59,57.3754463196
14,60,55.5940208435
14,61,57.0718421936
14,62,57.767162323
14,63,56.1850814819
14,64,55.0101280212
14,65,55.0476989746
14,66,55.1844902039
14,67,54.0703010559
14,68,50.8621826172
14,69,46.2812995911
14,70,36.0278282166
14,71,34.1970062256
14,72,37.7320137024
14,73,34.5989952087
14,74,32.2438850403
14,75,28.5000896454
14,76,24.7907867432
14,77,23.3535041809
14,78,19.0912055969
14,79,7.24880027771
14,80,9.95828533173
14,81,14.953666687
14,82,15.4732513428
14,83,5.18800020218
14,84,5.18800020218
14,85,5.18800020218
14,86,5.18800020218
14,87,8.17539405823
14,88,15.3106002808
14,89,23.484500885
14,90,34.2601928711
14,91,36.6705169678
14,92,51.2650718689
14,93,61.730758667
14,94,59.9001350403
14,95,68.6312484741
15,0,171.736907959
15,1,125.341148376
15,2,79.7138214111
15,3,44.4404754639
15,4,40.5512733459
15,5,67.5610580444
15,6,62.775894165
15,7,2.22924518585
15,8,-10.1696691513
15,9,-21.6291599274
15,10,-44.3268318176
15,11,-81.0766525269
15,12,-105.975059509
15,13,-108.168937683
15,14,-106.867042542
15,15,-91.2259979248
15,16,-78.6162109375
15,17,-70.125793457
15,18,-72.8414306641
15,19,-58.5892066956
15,20,-55.3513183594
15,21,-50.6069450378
15,22,-46.9906730652
15,23,-39.3752784729
15,24,-29.6930007935
15,25,-19.3052043915
15,26,-13.7443037033
15,27,-12.8394680023
15,28,-14.9865932465
15,29,-15.2602300644
15,30,-13.6176633835
15,31,-10.8128900528
15,32,-7.68468999863
15,33,-0.000392156827729
15,34,19.9989814758
15,35,61.8472175598
15,36,61.9156341553
15,37,61.2362442017
15,38,61.4109802246
15,39,65.7741470337
15,40,73.12159729
15,41,79.1944122314
15,42,72.6107254028
15,43,67.8915786743
15,44,50.7134017944
15,45,41.1385879517
15,46,40.8849067688
15,47,31.5671596527
15,48,40.9331130981
15,49,42.4633102417
15,50,45.2300033569
15,51,49.6214332581
15,52,54.4754600525
15,53,61.7953987122
15,54,67.7889251709
15,55,72.2673568726
15,56,78.1845550537
15,57,79.532951355
15,58,75.6784133911
15,59,65.4362030029
15,60,64.9912643433
15,61,66.4969558716
15,62,67.8760986328
15,63,66.5721969604
15,64,65.4733200073
15,65,66.6894226074
15,66,62.6366119385
15,67,56.4154930115
15,68,52.7373352051
15,69,51.9611968994
15,70,37.488445282
15,71,35.7255020142
15,72,40.855342865
15,73,39.2972717285
15,74,38.8266525269
15,75,29.7950687408
15,76,29.1695919037
15,77,27.1798877716
15,78,22.1982841492
15,79,7.24880027771
15,80,22.3962097168
15,81,22.2928161621
15,82,18.5783023834
15,83,6.26313447952
15,84,5.18800020218
15,85,5.18800020218
15,86,5.18800020218
15,87,5.18800020218
15,88,10.0410089493
15,89,11.7927131653
15,90,22.1960792542
15,91,26.563867569
15,92,27.0932579041
15,93,39.2609443665
15,94,55.8066368103
15,95,65.9224319458
16,0,198.972442627
16,1,140.715133667
16,2,93.9114151001
16,3,37.3115615845
16,4,12.9108848572
16,5,1.17510616779
16,6,1.52579343319
16,7,-3.48220419884
16,8,-21.5640621185
16,9,-35.5217628479
16,10,-55.096244812
16,11,-83.9583969116
16,12,-107.388717651
16,13,-114.314170837
16,14,-105.404510498
16,15,-99.9346160889
16,16,-84.4626083374
16,17,-69.6983108521
16,18,-68.7263641357
16,19,-63.9916305542
16,20,-59.2929382324
16,21,-49.0775413513
16,22,-38.6246452332
16,23,-33.5891418457
16,24,-22.0320644379
16,25,-14.7709617615
16,26,-13.6003360748
16,27,-13.0782413483
16,28,-15.6086683273
16,29,-15.5031499863
16,30,-12.5713367462
16,31,-9.38744735718
16,32,-2.36425447464
16,33,0
16,34,19.4068164825
16,35,46.6979751587
16,36,57.6260871887
16,37,55.8735961914
16,38,57.7196540833
16,39,57.9739723206
16,40,71.4041366577
16,41,76.8043518066
16,42,78.36668396
16,43,68.9669265747
16,44,51.4206581116
16,45,43.9746551514
16,46,47.8347091675
16,47,42.7250709534
16,48,41.7613334656
16,49,49.0387077332
16,50,55.1832122803
16,51,52.7999420166
16,52,55.0169944763
16,53,64.6523895264
16,54,71.5327835083
16,55,78.2530975342
16,56,81.9731216431
16,57,90.2635040283
16,58,88.3022232056
16,59,77.9034194946
16,60,73.6056671143
16,61,75.1975250244
16,62,79.7386322021
16,63,75.3538742065
16,64,71.4028701782
16,65,68.0604934692
16,66,70.6010055542
16,67,63.6975212097
16,68,57.6968841553
16,69,54.2719421387
16,70,40.3818511963
16,71,35.5185661316
16,72,41.1141090393
16,73,43.3055152893
16,74,39.4790916443
16,75,31.8018131256
16,76,29.9261455536
16,77,26.4717388153
16,78,7.24880027771
16,79,7.25865983963
16,80,27.4098911285
16,81,26.3245124817
16,82,25.1977443695
16,83,21.2439422607
16,84,26.4122447968
16,85,5.18800020218
16,86,5.18800020218
16,87,5.18800020218
16,88,5.18800020218
16,89,6.08989238739
16,90,12.4963207245
16,91,16.2493553162
16,92,22.5580654144
16,93,28.4906139374
16,94,43.0505828857
16,95,61.2601661682
17,0,195.149002075
17,1,108.000343323
17,2,66.163444519
17,3,50.8259239197
17,4,35.3901748657
17,5,-0.0175646468997
17,6,0
17,7,-23.8885593414
17,8,-30.7484207153
17,9,-42.589176178
17,10,-65.0145797729
17,11,-93.6535263062
17,12,-108.629821777
17,13,-110.082839966
17,14,-110.867607117
17,15,-96.3544082642
17,16,-76.2699813843
17,17,-70.8916931152
17,18,-66.8608169556
17,19,-70.0866317749
17,20,-52.4860496521
17,21,-35.6006355286
17,22,-33.9014358521
17,23,-24.9605560303
17,24,-16.5435886383
17,25,-13.3245649338
17,26,-15.0149393082
17,27,-16.4334106445
17,28,-15.3470401764
17,29,-13.9010391235
17,30,-11.0765857697
17,31,-7.76673936844
17,32,-0.000392156827729
17,33,26.4187908173
17,34,38.8132019043
17,35,50.6397399902
17,36,49.5826377869
17,37,49.8357772827
17,38,49.0793304443
17,39,54.4518661499
17,40,60.4129066467
17,41,77.3713150024
17,42,74.8038787842
17,43,66.2650375366
17,44,54.0760574341
17,45,44.4730262756
17,46,49.6782302856
17,47,58.5251464844
17,48,51.5873565674
17,49,56.2649040222
17,50,48.2921180725
17,51,55.7611923218
17,52,57.9087562561
17,53,62.4427757263
17,54,69.5512237549
17,55,73.2431182861
17,56,74.4102325439
17,57,82.2878112793
17,58,91.5814285278
17,59,80.0434646606
17,60,81.0061340332
17,61,85.7149505615
17,62,91.0062561035
17,63,81.8807754517
17,64,79.3889007568
17,65,76.600769043
17,66,71.6230545044
17,67,65.6548843384
17,68,63.3242797852
17,69,57.7917785645
17,70,44.2873954773
17,71,41.583480835
17,72,11.0239849091
17,73,41.6018447876
17,74,38.5211334229
17,75,34.4157943726
17,76,32.3807067871
17,77,13.7038259506
17,78,8.80139636993
17,79,7.24880027771
17,80,29.2705783844
17,81,29.5289001465
17,82,26.4630737305
17,83,26.7261257172
17,84,27.2861194611
17,85,22.4137039185
17,86,5.18800020218
17,87,5.18800020218
17,88,5.18800020218
17,89,5.18800020218
17,90,10.9833126068
17,91,16.1809501648
17,92,16.0529651642
17,93,19.7049732208
17,94,26.6463050842
17,95,42.2096366882
18,0,230.354522705
18,1,173.08442688
18,2,125.537872314
18,3,126.075973511
18,4,73.6385421753
18,5,14.9633588791
18,6,-8.22622776031
18,7,-24.6481761932
18,8,-36.1531524658
18,9,-52.5660324097
18,10,-82.210647583
18,11,-108.364715576
18,12,-109.510910034
18,13,-104.374412537
18,14,-70.3047714233
18,15,-55.9777946472
18,16,-48.5499725342
18,17,-53.1678924561
18,18,-55.4008522034
18,19,-49.1869926453
18,20,-46.4342460632
18,21,-36.4921531677
18,22,-28.4748706818
18,23,-21.7704868317
18,24,-18.690279007
18,25,-18.7533855438
18,26,-17.908241272
18,27,-16.0200080872
18,28,-13.9958200455
18,29,-12.4242391586
18,30,-9.39803123474
18,31,-1.55283713341
18,32,0.226449102163
18,33,26.575717926
18,34,37.6564254761
18,35,46.1014213562
18,36,48.0567054749
18,37,48.9477767944
18,38,47.3693771362
18,39,46.2003173828
18,40,57.3630752563
18,41,66.2348175049
18,42,68.8968429565
18,43,62.4285354614
18,44,52.6178779602
18,45,48.2235641479
18,46,62.6742858887
18,47,78.7719955444
18,48,44.7504310608
18,49,54.1472625732
18,50,45.9935073853
18,51,59.9971694946
18,52,60.9360733032
18,53,64.2645645142
18,54,69.3456802368
18,55,74.6699295044
18,56,80.3865432739
18,57,81.8627700806
18,58,86.1944351196
18,59,87.4030990601
18,60,92.0940322876
18,61,98.1342391968
18,62,105.974205017
18,63,95.7017440796
18,64,90.4072189331
18,65,85.4516906738
18,66,79.0869369507
18,67,71.7535934448
18,68,68.4248199463
18,69,64.504989624
18,70,50.3656730652
18,71,46.7675971985
18,72,38.5605888367
18,73,44.0185966492
18,74,39.937664032
18,75,38.6784286499
18,76,34.8005180359
18,77,32.1584091187
18,78,7.24880027771
18,79,7.79641294479
18,80,27.9639835358
18,81,29.2013759613
18,82,28.9109039307
18,83,29.2197933197
18,84,30.6652240753
18,85,29.4319782257
18,86,29.2303237915
18,87,5.18800020218
18,88,5.18800020218
18,89,5.18800020218
18,90,5.18800020218
18,91,5.18800020218
18,92,7.06617832184
18,93,15.105219841
18,94,23.2128372192
18,95,27.7167282104
19,0,162.34211731
19,1,202.779876709
19,2,202.7134552
19,3,154.222793579
19,4,109.520774841
19,5,41.174861908
19,6,-15.7067432404
19,7,-27.3890781403
19,8,-41.1964302063
19,9,-77.4319915771
19,10,-86.908164978
19,11,-103.750350952
19,12,-101.521560669
19,13,-83.4009857178
19,14,-52.3318481445
19,15,-41.4375762939
19,16,-39.2092514038
19,17,-40.8126220703
19,18,-41.9222335815
19,19,-37.6179161072
19,20,-30.3852233887
19,21,-27.3942775726
19,22,-26.8913192749
19,23,-17.5625648499
19,24,-21.1152534485
19,25,-19.098323822
19,26,-17.2131767273
19,27,-15.0835971832
19,28,-10.0209503174
19,29,-7.96534824371
19,30,-2.47562789917
19,31,0
19,32,7.54906702042
19,33,23.8183460236
19,34,34.1784477234
19,35,46.5424346924
19,36,46.832485199
19,37,46.8547325134
19,38,47.2097892761
19,39,46.4991340637
19,40,50.6931724548
19,41,50.1202430725
19,42,61.7885437012
19,43,58.5548629761
19,44,50.8374595642
19,45,52.3657798767
19,46,61.9713020325
19,47,48.4459342957
19,48,52.8626174927
19,49,45.2515907288
19,50,54.6450576782
19,51,59.9945373535
19,52,60.8213348389
19,53,69.6529922485
19,54,73.3891220093
19,55,77.9211502075
19,56,84.389213562
19,57,85.1906356812
19,58,92.3337554932
19,59,91.2031021118
19,60,94.6198806763
19,61,102.679145813
19,62,115.615142822
19,63,112.762825012
19,64,106.323356628
19,65,99.017036438
19,66,90.8598480225
19,67,83.7457962036
19,68,76.5915222168
19,69,65.4164352417
19,70,56.776184082
19,71,54.2886161804
19,72,32.5684089661
19,73,43.6963157654
19,74,43.188457489
19,75,40.944278717
19,76,37.5773353577
19,77,30.3336582184
19,78,14.1525230408
19,79,7.24880027771
19,80,30.3563995361
19,81,30.5700187683
19,82,31.6322841644
19,83,31.9543952942
19,84,32.1940498352
19,85,35.1966819763
19,86,13.2796831131
19,87,12.2069749832
19,88,15.3770952225
19,89,14.2098312378
19,90,8.13280200958
19,91,8.3442773819
19,92,5.18783760071
19,93,12.3802289963
19,94,14.1709899902
19,95,14.2149047852
20,0,105.350822449
20,1,120.545654297
20,2,120.419769287
20,3,128.436645508
20,4,50.9182929993
20,5,-0.254785835743
20,6,-11.954164505
20,7,-26.1785259247
20,8,-47.9135513306
20,9,-73.358581543
20,10,-97.7744598389
20,11,-98.649848938
20,12,-99.2024688721
20,13,-73.049446106
20,14,-44.7351150513
20,15,-34.0400276184
20,16,-30.4670944214
20,17,-31.1002616882
20,18,-31.2401008606
20,19,-28.651512146
20,20,-28.1783905029
20,21,-25.163394928
20,22,-22.0686149597
20,23,-11.2851552963
20,24,-6.31261825562
20,25,-2.87614274025
20,26,-4.17340660095
20,27,0
20,28,0
20,29,0
20,30,2.93368291855
20,31,9.71869754791
20,32,10.5368804932
20,33,25.5846042633
20,34,24.481294632
20,35,40.0368614197
20,36,43.8841514587
20,37,43.6965904236
20,38,43.8921546936
20,39,46.8321342468
20,40,45.8495979309
20,41,48.1897506714
20,42,59.1213493347
20,43,54.37449646
20,44,49.1012992859
20,45,55.2103919983
20,46,48.7673873901
20,47,53.8106880188
20,48,61.3832626343
20,49,53.781539917
20,50,56.739440918
20,51,62.941493988
20,52,62.3801574707
20,53,69.9513168335
20,54,73.2697219849
20,55,77.1598892212
20,56,78.1759567261
20,57,85.7933425903
20,58,93.640083313
20,59,95.1215896606
20,60,108.600822449
20,61,122.070045471
20,62,123.362030029
20,63,126.245651245
20,64,118.585624695
20,65,109.507637024
20,66,93.6538314819
20,67,89.0242767334
20,68,79.6739120483
20,69,68.3152542114
20,70,58.1738243103
20,71,74.861076355
20,72,22.4606342316
20,73,47.7483024597
20,74,48.4302520752
20,75,45.2518081665
20,76,39.4738769531
20,77,28.9717655182
20,78,28.6586875916
20,79,24.916387558
20,80,30.2237148285
20,81,30.1366348267
20,82,32.5361404419
20,83,35.7243499756
20,84,33.6977348328
20,85,38.2334976196
20,86,32.1058654785
20,87,32.6148338318
20,88,16.4292793274
20,89,26.2368888855
20,90,28.0607128143
20,91,25.3726158142
20,92,21.8665676117
20,93,11.4160957336
20,94,12.2906894684
20,95,12.7958669662
21,0,77.7275238037
21,1,70.0346374512
21,2,65.707649231
21,3,121.707847595
21,4,135.91708374
21,5,86.2900238037
21,6,-1.60672914982
21,7,-24.6902332306
21,8,-46.982635498
21,9,-76.0801315308
21,10,-95.8476638794
21,11,-94.1244125366
21,12,-96.677772522
21,13,-68.8055267334
21,14,-40.7346916199
21,15,-25.301153183
21,16,-21.8962039948
21,17,-22.0001373291
21,18,-21.7866573334
21,19,-20.6071395874
21,20,-17.9526119232
21,21,-17.1463699341
21,22,-13.6889410019
21,23,-5.98291397095
21,24,0
21,25,0
21,26,0
21,27,2.253469944
21,28,5.9595208168
21,29,11.3505086899
21,30,18.5816631317
21,31,21.8964920044
21,32,19.3013591766
21,33,20.3244247437
21,34,21.2269706726
21,35,38.7087249756
21,36,39.8746452332
21,37,40.8318023682
21,38,40.6576690674
21,39,45.3341064453
21,40,45.479133606
21,41,42.8005142212
21,42,45.1845397949
21,43,44.0966873169
21,44,49.6273040771
21,45,58.7322235107
21,46,94.4537200928
21,47,57.1204566956
21,48,60.0786895752
21,49,52.6438484192
21,50,54.1645202637
21,51,61.466758728
21,52,64.0046768188
21,53,64.3412322998
21,54,71.7699432373
21,55,79.0465011597
21,56,81.0337142944
21,57,88.1218338013
21,58,95.2257156372
21,59,101.547859192
21,60,114.446418762
21,61,123.035308838
21,62,123.092330933
21,63,132.922576904
21,64,131.379180908
21,65,118.708053589
21,66,106.313674927
21,67,91.9873046875
21,68,82.3230209351
21,69,72.5202789307
21,70,62.9894943237
21,71,49.4693336487
21,72,53.8794593811
21,73,53.0091819763
21,74,51.1272583008
21,75,48.0039100647
21,76,40.9321517944
21,77,27.5343780518
21,78,28.1776809692
21,79,25.8380451202
21,80,14.9283351898
21,81,23.0950756073
21,82,35.3290367126
21,83,35.0292358398
21,84,38.7713394165
21,85,41.2991981506
21,86,42.0230560303
21,87,40.0614624023
21,88,20.4967479706
21,89,34.8106918335
21,90,35.2719192505
21,91,36.0853652954
21,92,32.9569549561
21,93,14.6631412506
21,94,20.7355899811
21,95,22.3952140808
22,0,72.3515472412
22,1,53.4793510437
22,2,28.1050395966
22,3,59.4395484924
22,4,109.12021637
22,5,56.1312408447
22,6,0.0236888919026
22,7,-26.3829307556
22,8,-43.0106010437
22,9,-71.5958175659
22,10,-93.3885955811
22,11,-90.21849823
22,12,-95.2331924438
22,13,-65.2390213013
22,14,-25.7708644867
22,15,-18.5276870728
22,16,-11.762597084
22,17,-13.8444433212
22,18,-11.8475379944
22,19,-9.49895191193
22,20,-4.79221200943
22,21,-1.92704582214
22,22,0
22,23,0
22,24,1.02668535709
22,25,10.9216518402
22,26,50.5346946716
22,27,39.520236969
22,28,35.8586769104
22,29,29.8221530914
22,30,35.4966888428
22,31,36.5831069946
22,32,34.1990623474
22,33,22.2257804871
22,34,21.0893955231
22,35,40.6752738953
22,36,43.5920143127
22,37,43.4753189087
22,38,44.0557022095
22,39,41.3300056458
22,40,41.9146499634
22,41,46.9098205566
22,42,54.5358047485
22,43,49.3213806152
22,44,54.2624435425
22,45,65.8656616211
22,46,68.6983184814
22,47,65.3551330566
22,48,69.071647644
22,49,61.1068382263
22,50,59.8048782349
22,51,64.8977508545
22,52,66.1218185425
22,53,71.5552978516
22,54,75.0530853271
22,55,79.1260375977
22,56,80.4285430908
22,57,87.3674316406
22,58,97.2836074829
22,59,101.208892822
22,60,116.064445496
22,61,127.202384949
22,62,134.770233154
22,63,135.812942505
22,64,132.135986328
22,65,121.772644043
22,66,114.038352966
22,67,95.5166244507
22,68,83.7713851929
22,69,74.3275604248
22,70,69.2341308594
22,71,62.2864227295
22,72,38.8423118591
22,73,56.914516449
22,74,56.2050361633
22,75,51.8107223511
22,76,46.4636955261
22,77,48.6033287048
22,78,42.7371330261
22,79,41.4157524109
22,80,22.0564575195
22,81,29.0929374695
22,82,35.5974311829
22,83,37.9980583191
22,84,38.2488136292
22,85,42.7568664551
22,86,43.0325050354
22,87,41.9038047791
22,88,23.6410694122
22,89,33.9488449097
22,90,38.8366661072
22,91,30.2628040314
22,92,37.2479324341
22,93,17.8808765411
22,94,27.6720275879
22,95,29.7989521027
23,0,36.121887207
23,1,48.6662368774
23,2,4.24169683456
23,3,6.26000595093
23,4,5.7121963501
23,5,14.997051239
23,6,0
23,7,-32.1680831909
23,8,-61.6405982971
23,9,-84.1185913086
23,10,-93.2008590698
23,11,-92.7699584961
23,12,-99.3936920166
23,13,-67.1278915405
23,14,-23.2286148071
23,15,-12.534819603
23,16,-4.98521232605
23,17,-1.23615956306
23,18,0
23,19,0
23,20,0.00631592841819
23,21,2.45834684372
23,22,8.29848766327
23,23,35.0361785889
23,24,35.6460762024
23,25,62.942325592
23,26,76.5242233276
23,27,66.9368667603
23,28,67.3898620605
23,29,53.8449859619
23,30,54.3111953735
23,31,53.9039535522
23,32,70.1837463379
23,33,30.1443786621
23,34,26.4414424896
23,35,39.4039154053
23,36,44.1063194275
23,37,42.5414352417
23,38,48.9307479858
23,39,47.2982635498
23,40,47.0766029358
23,41,48.46616745
23,42,47.9995765686
23,43,53.1476478577
23,44,62.6185035706
23,45,74.0908050537
23,46,87.1599884033
23,47,82.949180603
23,48,72.018913269
23,49,89.9828872681
23,50,63.1187896729
23,51,70.0599212646
23,52,68.9004364014
23,53,73.6887664795
23,54,77.5192337036
23,55,81.820526123
23,56,86.5207138062
23,57,92.1628265381
23,58,100.60962677
23,59,107.886482239
23,60,119.438201904
23,61,130.924041748
23,62,137.837753296
23,63,137.601104736
23,64,133.731170654
23,65,124.330940247
23,66,112.517585754
23,67,96.6561050415
23,68,86.8326339722
23,69,80.8670425415
23,70,74.9357376099
23,71,68.5150985718
23,72,64.1141815186
23,73,63.2888145447
23,74,62.2566871643
23,75,56.4105224609
23,76,52.6152114868
