id,lon,lat,streets,alt
64511,-122.4982356,37.7651448,Martin Luther King & Middle West,27.08795547
75309,-122.5003723,37.7142664,Fort Funston,56.86129761
450759,-122.4099808,37.7941943,Codman Place,56.97602844
58918,-122.447388,37.7379288,Bella Vista & Arroyo,189.1595001
73442,-122.4010446,37.7235024,James Lick,23.762743
278892,-122.4865842,37.7084958,John Muir,10.72392178
69856,-122.4864251,37.7341551,Middlefield & Sloat,42.98272705
62790,-122.4760945,37.748646,19th & Quintara,135.9444122
58197,-122.451758,37.78662,Locust & California,82.35427856
58199,-122.4534136,37.7864201,Spruce & California,77.64247131
153052,-122.4437615,37.7582418,Clayton & Market,105.3748474
153051,-122.4435104,37.7604783,Danvers & Market,76.31303406
153050,-122.4409837,37.7610508,Hattie & Market,57.533535
153054,-122.4426794,37.752579,Market & Argent,150.8170471
153053,-122.4431615,37.757818,Short & Market,106.9530945
58902,-122.4174191,37.7421512,Bonview,105.7647705
612624,-122.3935159,37.7842236,Sterling,23.80015373
612625,-122.3936552,37.7843415,Sterling,26.05757904
404294,-122.4791358,37.7164339,Grijalva,45.90007782
56519,-122.4696657,37.7385015,Wawona & 14th,89.2023468
56518,-122.4680192,37.7400178,Wawona & Vicente,100.0595779
223407,-122.4971601,37.7339004,Sloat,26.26259804
65487,-122.458859,37.7391476,Marne & Juanita,160.9364319
1405271,-122.407267,37.7727201,8th,5.491812706
71597,-122.4634593,37.7125389,Stanley & Bright,78.91857147
66403,-122.4340422,37.7243062,London & Brazil,63.65803528
66401,-122.4317677,37.7273069,London & Avalon,58.00284195
66402,-122.432857,37.725871,London & Excelsior,61.08185196
66404,-122.435208,37.722764,London & Persia,61.95426941
199979,-122.4942784,37.7338041,Sloat,31.60971451
199980,-122.4934704,37.7338375,Sloat,32.77627182
59249,-122.4945178,37.7815863,Clement & 34th,73.88140106
801004,-122.4586192,37.7465375,Laguna Honda & Merced,142.9812164
67947,-122.4717616,37.7488377,Fanning & Quintara & 15th,171.2611389
861316,-122.3777356,37.7392266,Newhall & Jennings,4.187886715
55944,-122.4123268,37.7334081,John F Foran,13.72789383
69242,-122.447241,37.709719,Crescio Court,99.40184784
69241,-122.4281929,37.7356257,Mateo,72.3170929
55442,-122.4754238,37.8063252,Merchant,57.90370941
61085,-122.5092472,37.777045,Anza & 48th,55.54589844
69382,-122.4395297,37.7184682,Italy & Mission,56.83304596
69448,-122.4820995,37.7259787,North State & Campus Circle,23.49283409
72660,-122.4307289,37.7102025,South Hill & Baltimore,94.66277313
61178,-122.4209218,37.737618,Holly Park Circle & Appleton,85.96417236
59627,-122.4357029,37.7560406,21st & Collingwood,101.407196
59629,-122.437803,37.755893,21st & Eureka,91.59472656
59628,-122.4367457,37.7559715,21st & Diamond,101.4498749
62383,-122.4166393,37.7872465,Hyde & Post,42.43296051
62382,-122.4149952,37.7874552,Leavenworth & Post,48.60218811
62384,-122.4169902,37.787202,Meacham Place & Post,41.69002151
65564,-122.3994048,37.7965674,Front,2.812964916
67610,-122.4549981,37.7301176,Valdez & Montecito,115.0480728
832678,-122.388981,37.7669021,3rd & 16th,3.649047852
60555,-122.4677515,37.8034516,Crissy Field,7.382934093
67349,-122.455431,37.708821,Lessing,99.62149048
67348,-122.374928,37.72966,Dormitory & Kiska & Kirkwood,51.49937058
66014,-122.409937,37.79046,Hooker,57.09917068
66819,-122.4420263,37.7337986,Melrose & Congo,120.4441147
66815,-122.4420369,37.7307253,Hearst & Congo,68.39669037
66816,-122.4420459,37.7323569,Joost & Congo,98.77044678
66818,-122.442024,37.7330984,Mangels & Congo,112.4889603
72408,-122.4443807,37.7362175,Malta & Valletta Court,124.1070557
71116,-122.440749,37.71489,Hollywood Court,75.41874695
71117,-122.441481,37.714689,Hollywood Court & Pope,76.00871277
66700,-122.4518308,37.7455554,Portola & Woodside,180.0898285
67176,-122.3990912,37.7803575,Perry & 4th,3.704390764
67175,-122.395397,37.783251,Perry,18.01020432
62305,-122.4491804,37.7151319,Modoc,68.11500549
62306,-122.443778,37.718094,Restani,60.47325897
57196,-122.39738,37.786594,Tehama & Malden,8.802243233
57195,-122.3979372,37.7870271,Malden & Howard,7.056174278
61933,-122.4307266,37.7627623,17th & Sanchez,20.66953659
61934,-122.43065,37.761954,Ford & Sanchez,15.48019505
61935,-122.4305701,37.7611611,18th & Sanchez,10.93632889
61936,-122.430497,37.760357,Hancock & Sanchez,26.22171211
63899,-122.390143,37.741105,Phelps & Hudson,4.48485136
63897,-122.3884479,37.7429869,Phelps & Evans,3.639640808
57325,-122.427652,37.739668,Whitney & Randall,76.82843018
73648,-122.413719,37.802743,Columbus & Lombard,7.838673115
63356,-122.4870508,37.7519015,29th & Ortega,93.43466187
68160,-122.5022189,37.738144,44th & Vicente,22.65850067
68161,-122.5032819,37.7380975,45th & Vicente,13.77990627
68159,-122.4990248,37.7382836,Vicente & 41st,28.14606476
59935,-122.452137,37.7221261,Edgar Place & Bruce,98.78835297
63355,-122.4873118,37.755645,29th & Moraga,82.19939423
65605,-122.4386775,37.7152828,Lisbon & Geneva,68.94465637
56761,-122.4580638,37.7541469,Oak Park & Blairwood,199.9502716
73955,-122.3725856,37.7283456,Kirkwood & Nautilus Court,45.70321274
61743,-122.4704564,37.709914,Chester & Alemany,68.3068924
74399,-122.401054,37.775737,Morris,2.552821875
59760,-122.373762,37.721834,6th & J,3.452407837
66167,-122.3899534,37.7552721,Minnesota & 23rd,5.512972355
66166,-122.4791327,37.7311398,23rd & Eucalyptus,52.39958572
66165,-122.4792343,37.73255,23rd & Ocean,55.66597748
1117060,-122.461703,37.7301856,San Felipe & El Verano,145.7917023
61590,-122.4389824,37.7296099,Baden & San Jose,50.95256042
64563,-122.4522924,37.7451839,Teresita & Portola,181.396759
64564,-122.4516395,37.744503,Teresita & Juanita,184.5386963
69274,-122.4425389,37.7523945,Grand View & 23rd,145.905899
60819,-122.4000345,37.7135875,Hester & Bayshore,34.14383698
62209,-122.444405,37.774149,Central & Hayes,70.02584076
62208,-122.444219,37.7731984,Central & Fell,71.50791931
62207,-122.443836,37.771358,Central & Page,82.87841797
70739,-122.4091128,37.7934507,Miller Place,60.11700058
55311,-122.4865431,37.7129741,Lake Merced Bike Path,10.0210495
837492,-122.4079853,37.802208,Jack Micheline Place,44.65324783
837491,-122.407612,37.8033246,Child,54.4774437
395964,-122.4331016,37.7642317,Noe & 16th,40.33392334
58952,-122.449092,37.766872,Belvedere & Frederick,99.93580627
63420,-122.427584,37.782986,Ellis & Laguna,43.06925583
63419,-122.427491,37.782523,Willow & Laguna,39.64833832
63418,-122.427396,37.782057,Eddy & Laguna,36.9937439
143060,-122.476944,37.761651,Judah & 19th,76.67172241
57782,-122.4855724,37.761325,27th & Judah,70.93262482
57781,-122.4857037,37.7631888,27th & Irving,60.77664948
57783,-122.4854407,37.7594567,27th & Kirkham,76.78289032
74042,-122.505747,37.773456,Cabrillo & 45th,22.22642517
67705,-122.434849,37.7246321,Norton & Brazil & Mission,58.52669907
69370,-122.433982,37.725762,Santa Rosa & Mission,58.67684555
60763,-122.4001417,37.7941293,Battery & Sacramento,3.450414896
60762,-122.3989669,37.794278,Front & Sacramento,2.765779257
60764,-122.4013119,37.793981,Sacramento & Sansome,3.821564198
67854,-122.4264311,37.7850794,Cleary Court & Geary,63.73284149
330109,-122.475002,37.7276565,19th,56.6831665
63979,-122.4484645,37.759043,Twin Peaks & Clarendon,172.8547974
65367,-122.4105305,37.7903891,Hooker & Mason,58.13958359
65365,-122.4107575,37.7915308,Nob Hill Place & Mason,81.45353699
69692,-122.454384,37.7512716,Dellbrook & Olympia,154.5138855
69689,-122.437313,37.766434,Henry,85.04294586
454544,-122.4584959,37.7929225,Ecology Trail,70.70723724
72729,-122.4551375,37.7218471,Brighton & Holloway,99.11749268
150549,-122.3907646,37.7466865,Rankin,3.007767677
304267,-122.4044985,37.8028914,Greenwich Stairs,33.42813873
55142,-122.451585,37.718577,Louisburg & Margaret & Ridge,123.9581909
75938,-122.466853,37.786884,8th,55.27005386
59226,-122.4399413,37.7377806,Arbor & Diamond Heights,105.0899887
58709,-122.4490226,37.7897375,Walnut & Washington,91.38981628
58710,-122.4488476,37.7888557,Walnut & Clay,97.23744202
192904,-122.4506053,37.715257,Naglee,92.98097229
61110,-122.4072579,37.7619278,Potrero & 18th,20.85340691
69396,-122.4961901,37.7327569,Country Club & Lancaster,25.11036873
60014,-122.4408687,37.7533044,Alvarado & Hoffman,118.2217789
60015,-122.4407899,37.7525004,23rd & Hoffman,114.8643112
72710,-122.4705229,37.7319126,San Rafael & Darien,85.17763519
72712,-122.4669636,37.7317888,San Benito & Darien,106.8185425
190588,-122.3946301,37.7682765,C & Owens,2.885080814
190589,-122.3950837,37.7679217,C,3.605971813
60375,-122.418555,37.79974,Havens,91.70004272
187685,-122.4821643,37.7951637,Coastal Trail,12.42381477
191302,-122.4710759,37.7099553,Junipero Serra,66.52400208
75832,-122.4221127,37.759329,Cunningham Place,12.54715824
59655,-122.383408,37.733237,Whitney Young Circle & Progress,81.47910309
445007,-122.392205,37.7572997,Southern Embarcadero,11.29773808
60568,-122.487534,37.77429,Cabrillo & 28th,52.42846298
61646,-122.3932906,37.7784343,Ritch & Townsend,5.494384289
859024,-122.4120718,37.7542285,23rd & Harrison,14.90974808
727683,-122.3905852,37.7842002,Delancey & Vernon,4.334670067
59338,-122.3927644,37.778855,3rd & Townsend,6.020658016
59337,-122.3911124,37.7775468,Berry & 3rd,2.933306932
60463,-122.432326,37.729269,Camellia & Silver,45.38191605
68193,-122.3876662,37.7187456,Fitzgerald & Alice Griffith,4.644236088
66848,-122.4514019,37.7656225,Shrader & Carl,96.48818207
66850,-122.450418,37.760762,Shrader & Carmel,122.6292877
66849,-122.451213,37.764682,Shrader & Parnassus,99.64020538
173938,-122.4027369,37.7545123,23rd,26.42427254
173936,-122.4093836,37.7642542,York,14.81416416
173937,-122.4033658,37.7544732,23rd,25.70591354
250313,-122.4552966,37.7815129,Beaumont & Geary,68.06453705
56513,-122.460931,37.779235,3rd & Anza,59.56266403
58689,-122.4251143,37.806057,Beach,8.060072899
58688,-122.423845,37.806222,Beach & Polk,7.33962059
61308,-122.450609,37.793928,Liggett & Vista Court,52.72042847
57614,-122.3976548,37.735914,Revere & Quint,34.05470276
71141,-122.4541249,37.7218548,Holloway & Lee,99.7459259
62322,-122.4308415,37.7292465,Maynard & Castle Manor & Mission,50.11953354
62324,-122.428268,37.729284,Maynard & Craut,55.90922928
186743,-122.4048804,37.7443727,Costa,10.22016621
62031,-122.477541,37.7926676,Pershing & Muir Court,70.64089203
71791,-122.433922,37.77262,Pierce & Page,55.06854248
71790,-122.4333591,37.7698135,Pierce,53.47793961
57314,-122.4093785,37.7430181,Bradford & Bernal Heights,80.62358093
61059,-122.472708,37.778704,14th & Anza,53.30594254
59897,-122.3909795,37.7900822,Spear & Folsom,2.589109898
59898,-122.3894308,37.7888522,Spear & Harrison,3.737238646
74418,-122.4184135,37.7457402,Powers & Coleridge,40.53338242
67877,-122.4540627,37.7083339,Huron & Mission,100.6525421
64843,-122.4777038,37.7560721,20th & Moraga,98.28541565
60724,-122.492095,37.777823,Anza & 32nd,77.49367523
60588,-122.4394212,37.713005,Curtis & Morse,81.89564514
60722,-122.492465,37.782911,Marvel Court & 32nd,61.71867752
60723,-122.492375,37.781677,Clement & 32nd,61.33181763
66127,-122.4840889,37.734423,Vale & Sloat,47.665802
61561,-122.469472,37.7474966,Funston,190.8979645
75320,-122.4107643,37.7211929,Colby,91.31287384
69300,-122.3987041,37.7189375,Meade & Keith,38.70750046
60785,-122.4208839,37.791494,Polk & Sacramento,54.5774765
60786,-122.4225936,37.7912868,Sacramento & Van Ness,57.90959549
60784,-122.4192317,37.7917017,Larkin & Sacramento,63.7265358
60787,-122.424152,37.7910886,Sacramento & Franklin,71.56948853
68369,-122.417619,37.783778,Willow & Larkin,27.90485573
68370,-122.420832,37.78337,Willow & Van Ness,35.70915222
62187,-122.389001,37.75533,23rd & Tennessee,5.805591583
62188,-122.388877,37.754053,24th & Tennessee,6.235900402
62186,-122.3890717,37.7563299,Tubbs & Tennessee,5.719973087
62189,-122.3887513,37.7523771,Tennessee,7.231483936
74478,-122.42136,37.785214,Myrtle & Van Ness,43.85202789
230104,-122.4421167,37.7168323,Chancery & Gloria Court,66.64157104
64934,-122.390345,37.734599,Mendell & Oakdale,21.62594986
321801,-122.4264156,37.7092653,Aspen Court,98.08641815
369833,-122.4308653,37.8034274,Bay & Laguna,14.07547188
369832,-122.4317424,37.8036255,Laguna,13.5917511
57452,-122.4164994,37.7218131,John F Shelley & Cambridge,90.19754028
64770,-122.3664014,37.8104892,Yerba Buena,108.3488083
57637,-122.469937,37.805802,Long & Lincoln,30.59836578
57638,-122.470257,37.805996,Hoffman & Lincoln,32.45913696
56124,-122.4014362,37.7245111,James Lick,23.73602486
57751,-122.4503947,37.7161696,Lakeview & San Jose,95.960495
57750,-122.403341,37.713945,Holyoke,58.00684738
57749,-122.403507,37.714357,Holyoke & Campbell,60.38752365
68461,-122.44518,37.716576,Rome & Mount Vernon,61.94254303
63276,-122.398606,37.753822,Coral & Wisconsin,71.70401001
63274,-122.3988,37.755841,Madera & Wisconsin,94.63150787
57740,-122.4080423,37.7251428,Holyoke &land,35.69472504
57741,-122.407541,37.723941,Holyoke & Woolsey,34.82692337
57742,-122.407275,37.723301,Holyoke & Karen Court,53.13641357
58144,-122.5026087,37.7437369,44th & Santiago,33.36962509
57924,-122.4511942,37.8023671,Kendall & Gorgas,6.952284813
64779,-122.3928809,37.7551057,23rd & Pennsylvania,15.68597126
64778,-122.393102,37.7576523,22nd & Pennsylvania,14.4814024
64777,-122.3933495,37.760201,20th & Pennsylvania,43.24078369
68527,-122.398622,37.728558,Newhall & Issleib & Carroll,12.58249855
68526,-122.3978388,37.7294045,Newhall & Armstrong,16.14260674
68528,-122.398885,37.727836,Newhall & Lydia,13.6849432
57541,-122.379431,37.734082,Ingalls & Middle Point & Innes,31.39812279
57263,-122.4112293,37.7629793,Mariposa & Florida,7.347612858
57264,-122.4121979,37.7629204,Alabama & Mariposa,4.592143536
1408180,-122.4492465,37.8044625,Lundeen,6.007234573
71635,-122.447878,37.774667,Ashbury & Grove,82.97940063
71634,-122.4463012,37.7748762,Grove & Masonic,73.63049316
59203,-122.430183,37.795854,Vallejo & Laguna,42.68227005
60832,-122.391852,37.729786,Lane & Underwood,16.95227623
73312,-122.4185944,37.7731704,South Van Ness & Mission,11.22551918
68241,-122.386003,37.735729,Richards Circle,64.74602509
63136,-122.4150189,37.7620978,18th & Folsom,1.19702363
63134,-122.4153263,37.7653139,16th & Folsom,-0.762434304
63135,-122.415268,37.764704,Enterprise & Folsom,-0.058595359
63137,-122.4147134,37.7589007,20th & Folsom,8.445213318
65934,-122.3966326,37.7287172,Armstrong & Kalmanovitz,12.54568958
56919,-122.4808601,37.7859349,21st & Lake,38.24193192
166497,-122.4726807,37.7171364,Junipero Serra & 19th,71.21507263
61025,-122.45556,37.801297,Keyes & Lincoln,17.97164345
59352,-122.4020414,37.7862613,Mission & 3rd,7.747121334
70129,-122.5058839,37.7753351,45th & Balboa,31.47848129
70128,-122.504811,37.7753871,44th & Balboa,35.23321915
70126,-122.496259,37.775764,36th & Balboa,59.93881989
70127,-122.5005302,37.7755821,40th & Balboa,54.19508362
73659,-122.409467,37.743255,Bradford & Esmeralda,78.09776306
62629,-122.422396,37.762264,Bird,8.619454384
880791,-122.4560959,37.7157364,Minerva & Plymouth,117.3368149
187726,-122.4817466,37.7967769,Sand Ladder,8.651992798
67839,-122.4456887,37.7824808,Geary,82.47826386
69074,-122.43743,37.803096,Alhambra & Cervantes,8.594875336
63970,-122.418333,37.798639,Delgado Place,80.69917297
63056,-122.3939746,37.7652994,17th & Pennsylvania,6.580804825
63057,-122.3948573,37.7652487,17th & Mississippi,6.781513691
63058,-122.3958165,37.765188,17th & Texas,6.940076828
63059,-122.397737,37.765072,17th & Connecticut,7.403078556
65698,-122.416413,37.742007,Bernal Heights,119.2090683
64350,-122.4560409,37.7114288,Sagamore & Plymouth,91.56066895
55822,-122.431618,37.7337887,Wilder & Natick & Arlington,63.09066772
62904,-122.465115,37.7622218,8th & Judah,84.65781403
60989,-122.413866,37.781863,Leavenworth & Golden Gate,20.70690918
67826,-122.4313947,37.7844928,Geary,42.83985519
67074,-122.412985,37.729173,Dartmouth & Silliman,50.33230209
67073,-122.413733,37.731314,Dartmouth & Sweeny,39.69831848
67075,-122.41249,37.727972,Dartmouth & Felton,46.21281052
71803,-122.4106532,37.7122074,Schwerin & Visitacion,23.65962029
66352,-122.3905945,37.7919428,The Embarcadero,2.38502717
65620,-122.4451479,37.7200957,Delano & Geneva,58.58131409
65621,-122.4466371,37.7206702,San Jose & Geneva,71.30677795
1043424,-122.4229167,37.8055206,Fairmont Heritage Place,19.06336594
714596,-122.3908372,37.7112363,Executive Park & Crescent,14.36758804
714597,-122.3908309,37.7113285,Executive Park,14.34347534
249967,-122.4671976,37.7716659,South Tea Garden & Concourse,74.87706757
61783,-122.437729,37.722956,Leo & Alemany,52.28647995
60057,-122.4359164,37.7471835,Cesar Chavez & Diamond,111.8673706
73893,-122.4154943,37.7556327,Shotwell & 22nd,16.05995178
73892,-122.4165702,37.7668697,Shotwell & 15th,5.103163242
1118476,-122.4389229,37.7357049,Mizpah & Chenery,72.00036621
64621,-122.4359736,37.7188969,France & Lisbon,96.35825348
64618,-122.4383498,37.7200278,France & Mission,56.33990479
64619,-122.437559,37.71965,France & London,67.10659027
64620,-122.436756,37.719269,France & Paris,79.62160492
363584,-122.4564655,37.7597263,Greenbelt Trail,225.5398254
62177,-122.423406,37.80102,Grenard Terrace,51.91096115
71407,-122.3874168,37.7203414,Doublerock,17.89272118
64760,-122.4247423,37.7771334,Ivy & Octavia,21.46618652
64761,-122.4296466,37.7765025,Ivy & Webster,37.15926361
73363,-122.4024939,37.7859288,Opera & Mission,8.086368561
73361,-122.3966889,37.7904618,Fremont & Mission,3.591454506
56415,-122.489539,37.772325,30th & Fulton,43.43530273
56417,-122.491688,37.772227,Fulton & 32nd,41.64746094
56416,-122.490617,37.772276,31st & Fulton,42.45424271
56418,-122.492761,37.772179,Fulton & 33rd,40.48342133
501633,-122.4289097,37.8071732,Fisherman's Wharf Hostel,28.8276329
811932,-122.4578239,37.7660581,Lincoln & Arguello & Frederick,85.37459564
870150,-122.4529091,37.7231997,Ocean,94.19548798
71766,-122.414921,37.745045,Shotwell & Stoneman,68.33517456
61564,-122.471621,37.7469843,Rivera & 15th,152.2883911
66212,-122.503086,37.781177,42nd & Veterans Dr; Fort Miley 7 & Clement,98.12342072
66213,-122.502972,37.77961,42nd & Point Lobos,85.32496643
60401,-122.4043568,37.8005779,Montague Place & Montgomery,67.87615204
190528,-122.392845,37.7602311,20th,35.96246719
55085,-122.4084965,37.7749327,Berwick Place,7.378534317
55086,-122.4083293,37.7747987,Berwick Place & Heron,7.252409935
55087,-122.4077779,37.7743588,Berwick Place & Harrison,5.644484997
62505,-122.4643866,37.7664201,7th & Martin Luther King,76.02770233
64795,-122.4582859,37.727692,Miramar,102.5655441
60129,-122.505107,37.7642545,45th & Lincoln,14.61286926
60130,-122.5062065,37.7642065,46th & Lincoln,12.36113358
144679,-122.4588555,37.7405011,Portola & Marne,145.6421661
144675,-122.4515561,37.745498,Woodside & Portola & O'Shaughnessy,180.154541
144677,-122.4541958,37.7439594,Portola & Evelyn,179.5715485
234486,-122.5014971,37.7325714,Penguin Island,7.563270569
69599,-122.4608752,37.7429251,Shangri-la & Edgehill,184.1038208
1120225,-122.4590277,37.740575,Marne & Portola,143.9086456
404399,-122.4559276,37.7112287,Sickles & Sagamore & San Jose,91.49768066
404401,-122.4549993,37.7104927,Alemany & Sickles,91.59848785
404400,-122.4558146,37.7111569,San Jose & Sickles,91.42834473
404402,-122.4549155,37.710429,Sickles & Alemany,91.50269318
59031,-122.459565,37.755934,Crestmont & Devonshire,230.8333435
60245,-122.444358,37.751738,Burnett & Golding,190.5110321
63816,-122.373766,37.728005,La Salle & Earl,47.45834351
59190,-122.4144075,37.7978868,Vallejo,107.5743179
62561,-122.417924,37.798863,Hamlin,86.13519287
62562,-122.4215431,37.7528694,Elizabeth & San Jose,32.77631378
62563,-122.4228992,37.7527676,Elizabeth & Guerrero,36.60825348
67785,-122.462333,37.745879,Dorantes & Magellan,157.1938934
67878,-122.4147161,37.7762333,Mission & 9th,15.74005508
62882,-122.4780827,37.7616559,Judah & 20th,74.92518616
72711,-122.4696393,37.7318819,San Fernando & Darien,90.01664734
59617,-122.4233777,37.7567717,21st & Guerrero,40.49108505
63214,-122.4064095,37.7866373,Stockton & O'Farrell,15.16920853
67763,-122.406426,37.790931,Chatham Place,34.69149399
74214,-122.401839,37.779524,Hulbert,2.524568319
1118387,-122.4443339,37.733465,Detroit,142.1720886
61055,-122.468426,37.778897,Anza & 10th,60.43296814
61054,-122.4662864,37.7789941,8th & Anza,56.16187286
61053,-122.465211,37.779043,7th & Anza,56.73961639
61052,-122.462002,37.779187,4th & Anza,56.60181808
69892,-122.4507027,37.7400779,Myra & Reposa,210.2450256
66772,-122.4006321,37.7099663,Wheeler,10.96105099
66771,-122.4002953,37.7108735,Wheeler & Lathrop,13.30008984
1044176,-122.4009393,37.7681378,Channel & Carolina,4.21080637
144414,-122.4997566,37.7644138,40th & Lincoln,29.58230209
62976,-122.3905441,37.7806205,2nd & Townsend,5.847173691
62974,-122.3930908,37.7826665,Federal & 2nd,14.98741817
62973,-122.3933,37.7828345,Taber Place & 2nd,15.83759117
428076,-122.4491754,37.7460347,Portola,177.8757172
59808,-122.4717393,37.7143942,Font & Junipero Serra,64.53542328
65739,-122.430527,37.781654,Eddy & Webster,33.01656342
877066,-122.457839,37.7644493,Arguello & Irving,101.1973267
64279,-122.4853982,37.7743879,26th & Cabrillo,49.5696106
64280,-122.4957116,37.7716263,36th & Spreckels Lake,39.98764038
59392,-122.3946724,37.7247175,Donner & 3rd,6.79545927
65553,-122.384746,37.736015,Hillview Court & Cashmere,63.15652466
68096,-122.4564124,37.7983594,Presidio & Funston,28.28708267
68097,-122.452972,37.8019588,Girard & Edie,9.940327644
55612,-122.3877795,37.7707806,Bridgeview & Mission Bay South,2.182899475
72262,-122.382932,37.755704,23rd,5.494634151
67536,-122.4068207,37.7941964,Waverly Place & Clay,29.16456985
67535,-122.4056626,37.7943432,Walter U Lum Place & Clay,19.35136604
67534,-122.404796,37.794453,Clay & Kearny,11.69539452
67163,-122.4213983,37.7480327,Cesar Chavez & San Jose,31.38618851
61353,-122.4565582,37.7275882,Wildwood & Plymouth,101.5196304
61352,-122.4560929,37.7275888,Wildwood,102.1356354
61354,-122.4574003,37.7275872,Wildwood & Eastwood,102.2268143
66972,-122.432407,37.75702,Liberty & Noe,85.88381958
57128,-122.3963913,37.7809058,Ritch & Bryant,4.391822815
57276,-122.392965,37.737961,McKinnon & Phelps,9.570666313
57275,-122.391087,37.736907,McKinnon & Newhall,13.26179695
57277,-122.396709,37.740078,McKinnon & Rankin,4.972565651
324059,-122.4083163,37.7727398,Converse,5.822994709
538985,-122.456483,37.7515855,Olympia & Clarendon,148.3748627
66536,-122.4617034,37.7105729,John F Foran,93.99130249
235216,-122.4963707,37.7646623,37th & Lincoln,37.295681
235215,-122.495581,37.7646961,Lincoln,38.30979538
880090,-122.4504652,37.8034487,Richardson & Marina & Presidio Parkway,7.213048458
1194912,-122.4358939,37.7319087,Monterey,66.27416229
73214,-122.439681,37.72769,Delano & Santa Ysabel,47.22156525
68069,-122.4570188,37.7404233,Rex & Juanita,176.4933167
57567,-122.382888,37.730342,Ingalls & Oakdale,31.93893623
57564,-122.3823174,37.7306329,Ingalls & George Court,38.44218445
401974,-122.3763992,37.7407547,Amador & Jennings & Pier 96,5.015487194
73879,-122.4150153,37.7958868,Pacific & Jones,81.25595093
73878,-122.4146526,37.7941032,Washington & Jones,103.9287872
73877,-122.4125958,37.7839368,Jones & Eddy,15.07235146
73876,-122.412412,37.783004,Turk & Jones,14.31540298
239012,-122.4089619,37.7994697,Green & Columbus & Stockton,28.01659966
239011,-122.4089669,37.7993193,Stockton,28.10719872
73327,-122.4418232,37.7154431,Pope & Mission,69.1193161
445617,-122.3916264,37.7744303,Channel & 4th,2.761779308
60647,-122.4169251,37.77173,Howard & 12th,8.632084847
60644,-122.4155785,37.7730974,Howard & 11th,10.27545261
60645,-122.4163229,37.7724541,Lafayette & Howard,9.288197517
1120241,-122.4609386,37.7405542,Granville,133.8668671
61523,-122.4522589,37.7712574,Oak & Shrader & Kezar,79.80644226
63007,-122.436274,37.8008141,Fillmore & Chestnut,15.58149719
63008,-122.4373,37.8006839,Mallorca & Chestnut,15.07204723
63010,-122.4395042,37.8004042,Pierce & Chestnut,12.49011421
404112,-122.4012077,37.7239174,James Lick,21.32587814
64603,-122.4464912,37.7339545,Teresita & Melrose & Edna,138.1051025
70327,-122.4257205,37.710372,Stoneridge,58.28783798
55645,-122.3919907,37.7558297,Iowa,10.20058727
58510,-122.4852083,37.7889482,Sea Cliff & 25th,23.008255
1039998,-122.3925533,37.7838975,Bryant,17.94221497
72000,-122.3917486,37.7155701,Key & Bayview Park,108.3877487
62500,-122.465886,37.7882119,7th,63.84117508
145837,-122.4399142,37.7852259,Divisadero & Sutter,47.58098602
145835,-122.4393572,37.7824407,O'Farrell & Divisadero,51.99531555
145834,-122.4391598,37.7814919,Ellis & Divisadero,53.4473381
145838,-122.4401062,37.786176,Bush & Divisadero,49.06484604
56235,-122.392707,37.753141,Pennsylvania,19.04787445
259417,-122.4323228,37.7330499,Bosworth & Lyell,52.19314194
424043,-122.4765857,37.8079381,Golden Gate Bridge,56.67889786
66276,-122.4629267,37.740055,Santa Paula & Portola,132.4303741
402682,-122.4628362,37.7161417,Sargent,122.653595
244796,-122.4501562,37.7220561,Howth & Geneva,90.11598969
65292,-122.429764,37.799148,Harris Place,18.84414291
60698,-122.4122399,37.7370005,Prentiss & Tompkins,51.50022888
60697,-122.412125,37.738244,Prentiss & Jarboe,60.48771667
55207,-122.4582097,37.7523227,Clarendon Woods,138.7186584
70344,-122.500943,37.7812927,40th & Clement,99.08813477
70345,-122.500386,37.773702,40th & Cabrillo,39.97697449
66074,-122.473423,37.741283,17th & Ulloa,103.8911438
59512,-122.4431906,37.7932167,Broderick & Broadway,98.21505737
59513,-122.443573,37.795108,Green & Broderick,55.98433685
59514,-122.443761,37.796036,Broderick & Union,50.11227036
66926,-122.362871,37.726572,C & Spear,3.966346264
71927,-122.4787299,37.7923802,Young Court,57.01093674
71928,-122.4786487,37.7922217,Young Court,56.3716774
143030,-122.4720995,37.7787405,Park Presidio & Anza,53.32466888
143029,-122.4723758,37.7825924,Park Presidio & Clement,50.62211227
143028,-122.4725118,37.7844543,Park Presidio & California,45.26124573
60325,-122.4043992,37.8026562,Darrell Place,41.71076202
877598,-122.4198684,37.7746858,Market,15.86374187
63835,-122.4004285,37.767298,8th & Hooper,3.617802858
59160,-122.417817,37.7684064,South Van Ness & 14th,5.04154253
69220,-122.4654806,37.748996,Mendosa,211.9692688
270865,-122.4430573,37.7491471,25th,161.723114
59604,-122.4077788,37.7577035,21st & Hampshire,13.16703129
67795,-122.3874635,37.7737279,Terry Francois & Pier 50,2.661661148
67796,-122.386593,37.7715228,Terry Francois & Terry A Francois,2.906556368
665950,-122.4197895,37.7082324,Geneva,37.72443008
68557,-122.410377,37.736894,Tompkins & Bronte,21.30860329
68558,-122.4091165,37.7368352,Peralta & Tompkins,7.059100628
144333,-122.4621395,37.7810493,4th & Geary,55.73469925
144329,-122.4521288,37.7817895,Cook & Geary,71.27861023
874054,-122.4516514,37.7146848,San Jose,101.3305817
